Time_hours,Temperature_C,pH,Dissolved_Oxygen_percent,Glucose_gL,Agitation_RPM,Cell_Viability_percent,Product_Titer_gL
239,37.17048666695924,6.91306793246257,76.5926369139134,4.376791553751066,299.21769340941484,98.44783053522949,2.5702208381463865
240,36.84149585231346,6.87241744518025,75.41178890623047,4.281249932190725,281.58102227042144,97.49800528336407,2.291738401231913
241,36.97705271170662,6.875428392797953,76.34882596094498,4.563840305566677,308.92067599731723,96.74756736987368,1.9403792296589968
242,37.10099745579609,6.867366381721027,79.11288116903097,4.107140074112181,294.10107682244393,98.33087277940133,3.0862757338325637
243,37.17315103883402,6.858204865386143,72.01151677657789,4.376872852988388,306.98688813517043,98.22443102710561,2.8944660067661077
244,36.759940718588844,6.86501444909868,78.35442514993726,4.250719826260354,300.25210867540085,98.53205696573973,2.1375466180359126
245,36.93309975283181,6.8530211946647555,75.30871187504643,4.3421920154836675,284.5688177205713,97.53669536462137,2.698894154708889
246,36.905010937767806,6.8776816693651845,73.28243190335374,4.306130715169925,301.6429476537057,96.94017797668016,2.7287060014101905
247,36.869334153485255,6.861100535378827,72.39937274852203,4.1856843802890005,321.962231421528,95.97121300497616,2.791150617505588
248,37.35309084805622,6.880675718235815,74.66175921844594,4.278899639245934,304.92986458514457,98.3393732681394,1.632872052002461
249,37.08099634219219,6.844382087075927,76.86330022384891,4.067209854860171,299.42482246994535,97.93388948244399,2.9933032705163143
250,36.74782320913299,6.881617604644289,74.74490175924493,4.3103247500571396,310.753434019569,96.53421736713604,2.2151505185371345
251,37.183572389410955,6.8911705792321785,78.0023098604947,4.276815846599052,302.1066846520311,96.95142632670337,2.331086033279367
252,37.42443123940253,6.834125287148571,72.05764861989688,4.30786601686431,302.09534230262796,97.01324118804857,3.8389408761301
253,37.20649305211023,6.880981131396951,74.91582210430789,4.346811832508715,289.08374827840896,95.98701556801758,2.680936690360506
254,36.696126006809195,6.897553379849466,72.41521311117377,4.27476198402097,302.338480257896,96.64231760339486,2.346838762276412
255,36.90315318542675,6.848307179626175,75.62726376524994,4.249808941979828,310.35443416416945,96.31616964319365,1.4473528136220473
256,37.25338222983733,6.905451447736754,76.6537747801946,4.143893166333871,291.63937847899973,97.02752098811206,3.254882066973178
257,36.85846610687624,6.879880380187321,74.0184764126379,4.157777923635095,314.2449582124695,96.69130250167045,1.8973951645956986
258,37.08876388562925,6.856899762884832,69.63157228674574,4.344673462017733,299.0829397585487,95.79299507913325,2.078280548250248
259,37.154926810685865,6.869384618446846,75.21789629359299,4.366633540570597,291.1223048846146,99.43259023056947,2.424323850456075
260,36.81461390568438,6.881166538250435,75.67347710346702,4.196188956368794,309.97632076920246,98.65254073102923,3.308205895850146
261,36.98809492878764,6.871020107828248,75.5885895099234,4.221600274725327,297.1320576426173,96.61098057848001,2.9966199933328794
262,36.35174653198619,6.879775119848927,77.23156438364431,4.123538562500624,307.5951488748611,97.65242139665361,2.5410812450798703
263,36.795122471733144,6.850086528138413,72.5978926407019,4.328275684526745,297.08241367741465,97.7874650898213,2.7841460318194104
264,36.94948636972137,6.871387216480722,76.0804322109009,4.274541682369178,299.40173856470096,98.55108585477348,2.3398071535644474
265,36.75044336360703,6.8392257100619,77.08501502495595,4.399121743646375,304.9356020433429,96.53139497333991,2.7198268447826752
266,37.32648226078633,6.864775478773026,71.12282483198697,4.114167692282026,302.90897057590007,98.43210678398243,2.6966683723890683
267,36.71397172440788,6.848421847170704,75.29930365183795,4.161199210098178,280.0446821954826,96.78209469579306,3.1543849478406765
268,36.9119911026606,6.851289401148204,73.63164033798466,4.219144592252557,288.78756259905606,95.98413759583138,3.163589061219475
269,37.02614811545722,6.890221863504209,74.45695465379671,4.257648953772577,309.29409984790817,98.0341365593145,2.9369886911028225
270,37.288254657813226,6.886826202411886,75.29535296707667,4.168433236245236,298.67863411098455,98.59075842412243,2.518826221226949
271,36.71282756976411,6.8766827624181435,73.6055428717729,4.09970389095463,294.7626869722858,99.8779089735307,3.080911147195063
272,37.232632750430994,6.842153744706549,73.20858384167678,4.272140752892358,286.4142598474252,96.08027473490979,2.674015766898477
273,37.00204661220392,6.857171831006104,74.60830483497605,4.253113536254558,289.20263678724154,97.96891968508079,2.1890428156434334
274,36.80369826979041,6.887261953999583,72.3455081222744,4.086372589943627,279.78201360038054,96.85019875620647,2.538356104044531
275,37.092420694852656,6.865334338272798,72.32834974222963,4.310544280110549,298.9871928129847,98.03335871052403,2.7922634918921623
276,37.03981193911469,6.908386590799634,75.83874656591301,4.28901987091966,294.0156241941895,95.76951044876874,3.215107891832373
277,36.879956624568244,6.8693663567878875,72.16241192968268,4.182429649724779,290.3341210901468,95.96723022430145,2.6782359139214234
278,37.013960416998,6.864840982329801,75.77262500181843,4.173959786237604,299.31876574832046,96.44412517683351,2.175400644380197
279,36.92293728062765,6.85431767071595,75.3451825857079,4.218405777111591,303.63970630852737,97.28896404566808,2.81837084164841
280,37.02270346905025,6.862670818095646,70.94838654241882,4.073829692974375,320.93197932209944,96.55891873346165,2.8567280200282763
281,37.13242613490421,6.856450603272389,73.02487069532869,4.160003147916409,284.88116580436787,97.84905434391342,2.9029188144513767
282,37.31720336322907,6.873162173533772,76.74821880609474,3.9387616455390817,311.5938104330052,98.20689461825792,3.279935757977215
283,36.75243690023463,6.877634046335892,72.37766893772064,4.238645564550294,309.73101561015073,97.76957754124535,3.339461620044949
284,37.42660667493125,6.84228021078984,73.39119147538122,3.9918506777558136,292.209072606233,98.77878763966086,2.5428945638091665
285,36.6095824400955,6.830875340928844,75.22412178650379,4.295341982842899,302.0323595458603,97.56582662945534,2.541928270975528
286,36.96964298099288,6.820275892537934,75.8467810185652,4.108987990603356,295.4236675066239,95.92310328965984,2.339900644522263
287,37.11766344129691,6.866659826538251,73.75692222791102,4.117833301806883,301.8568858041874,98.49337651353834,3.219407835140238
288,37.056198373547005,6.833932667876522,73.0449796106167,4.07322660939155,315.0913101340455,96.514843764394,3.6044100541688575
289,36.87546009603588,6.812442188140951,77.06473972339701,4.104196112607792,306.0560623263131,98.02041849968558,2.7324590360455385
290,36.95837554992855,6.86277157209062,77.67779932759517,4.271853134514804,305.08608373233443,98.6737342165551,2.7792847176375033
291,36.90139981306823,6.904359990348656,76.1377161015636,3.878219134346492,295.6969068004536,97.5466880107304,3.643391278449488
292,36.88212704861116,6.8538785817692025,74.33063628513004,4.251696538608819,285.1594333507567,95.58384118683534,3.1727789266075037
293,37.16992041940421,6.870269815489033,72.52346855671814,4.154802348110171,297.91531789459594,96.1517878334902,3.1481178524005275
294,37.07140309719301,6.854636587170951,72.45911118688687,3.9972978352142787,312.06608154863915,98.38274446688514,2.3445417470131367
295,36.86141808094787,6.850522206936177,75.1450282105315,4.007468760695076,284.7283214341035,96.88087731435718,3.2893640346397097
296,37.17991997508665,6.870381529659756,74.91679644177736,4.27963930272082,289.449106318233,97.11957353494218,2.495431829745121
297,37.06145990417532,6.8456945091162265,76.86319718589286,4.014449312005727,301.2626773623407,97.7888244161636,2.402989907032521
298,37.16257242376779,6.856347846281438,75.34090018507229,3.990664948940404,290.1534521515274,97.71632286208032,2.806614211616644
299,37.125925768384725,6.85693395612392,71.01383939648036,4.216731454236473,292.0747655288479,97.28879981238546,2.6971036382756552
300,36.834200997815586,6.836638190927139,76.10389523544583,4.133855287628591,295.76401418271826,96.79133162877953,2.88920015280748
301,36.88796379196061,6.86934084699073,71.98387874537117,4.003207442346359,286.3438259580985,96.67733155426764,2.289509182737541
302,37.14945872102465,6.845500804866092,73.19205745609528,4.1156624975404625,290.25878153783634,97.83789882529135,3.499408153233836
303,37.12207405308669,6.833385096810143,74.4404004125034,3.9884247316359724,307.0342791678731,97.52356953106779,3.5938431472582146
304,36.99581968120717,6.858730196871408,77.91133497956793,4.198082139842261,286.92630217769033,96.7026999993822,2.0663287629295928
305,37.023465476661755,6.82953064036418,80.11983711201073,4.191137096487314,284.0212786550516,98.03211231299315,3.5392289028332753
306,37.255532979157685,6.847563623147383,75.09344611827237,4.135200619882194,293.69975020466103,96.81096588487021,2.654735685089187
307,36.88168572223283,6.846317620067116,73.49360676255922,4.115166106124701,307.31955502509845,96.07833782566561,3.498487768491393
308,37.10941947623401,6.867717911316632,74.9090112969611,4.252118812486737,298.03078192003113,96.16102930109666,3.045776753666792
309,36.95956146951322,6.8549939646575995,75.59531085174767,4.072968632738823,295.3541892188438,95.93125916369023,3.104387782040499
310,36.956463759354556,6.844499460825097,73.15866474888561,3.95181258745792,300.44358797515605,96.62758998339632,3.0074511752893907
311,37.219755370397436,6.860855325984006,77.37042271182465,4.1119473912832305,282.5429256714035,98.1237242783362,3.716064602116743
312,37.165083269797606,6.8718041509803465,74.2201415183828,4.272604704953712,304.9470565377503,96.07490481896949,2.500205993737486
313,37.162701927200125,6.854656206127037,74.73548617818278,3.9595240506814147,303.83435031403644,97.0584757610181,3.433920169367504
314,37.261095761430866,6.843207052396868,75.05184850410892,4.021853723330601,295.90691525904276,96.20331065437259,3.6906650824447755
315,37.004200768326555,6.8162632753529975,74.54317322122891,4.096644603810145,310.05924511796417,96.58969095872855,3.508170040270205
316,37.13639059425899,6.8206977267384925,75.35788100093923,4.0466095150994255,288.72503901046963,95.32995878801475,4.3223494571617085
317,36.93794664868131,6.835395505912906,72.42549362690615,3.950769641962268,311.27908993253567,96.60946177084347,2.9055266186376505
318,37.06483327049769,6.828809755956814,72.52339649210793,4.158185785623047,301.5449366559525,96.62629462019503,3.6586524112967655
319,36.97397138912646,6.836760573940291,71.41969153405661,4.275004072201726,296.63447410121825,97.3502879440357,3.1369546823292898
320,37.01939919299854,6.841132998497942,74.47900246124044,4.059613145902391,299.8012636463169,97.02328091325536,3.816703038176335
321,37.119031405087384,6.850093855087135,75.13787300702423,3.9465931710263997,298.9273523418906,95.59160787504796,3.2061555021393153
322,36.836355863353305,6.837590024438819,74.47554573230377,3.8791039474946523,312.2028289641772,97.86419824404355,3.0260621090687656
323,37.418477455137094,6.848230032876524,76.88898486669508,4.056797598122118,289.23320872528984,96.980303040222,3.8830361019358146
324,36.79879652370006,6.8392894882962025,73.5088079623419,4.138387734331626,292.374807608534,96.9583935171775,2.994219030490535
325,36.757162277442454,6.797990668672923,74.83748331118503,4.0725167746495385,310.3630289207248,96.74081764661486,2.5436371205497217
326,37.231622174700014,6.818213292123625,71.29659824772138,4.021759615908115,294.0446506481614,96.22224255277777,3.001576558413086
327,37.158332538792585,6.833618248885568,72.68580059505119,3.9600728348210694,309.0053307733159,96.94780233974873,3.5795164732942664
328,37.12482396341043,6.811806105143178,74.83107551513156,3.906783636728191,316.9943598300871,97.19558843592858,3.976019375793546
329,37.12566910185286,6.847498574599924,75.1182042214863,4.096475132632488,295.98204973058364,94.96310430865444,3.345564687648256
330,36.997550645430614,6.865615016646874,72.81206610467164,4.101377162138558,306.81362326575305,96.16123916265391,3.959098533617013
331,36.82054912570283,6.8588752370339465,73.23680149628386,3.8524270213309264,288.4630771866014,96.4350530295964,2.630912539261203
332,37.015160911638745,6.829731142581395,70.32425250663837,4.1629838978180675,307.5473329806781,96.93617060569429,3.0983682675910487
333,36.86456765769758,6.863314522736999,72.62594159838679,4.058407122089401,301.99423985986766,97.86331100592713,3.1857124414229494
334,37.19502394668355,6.835973349144043,75.10076632703957,4.137959464514579,304.7303828216022,95.88825918540321,3.28272028626374
335,36.970588523699575,6.825758280577639,74.45041003221313,3.8607872251514888,293.54427927964605,96.15203815318216,3.3920471941250985
336,36.8349005606415,6.819731946729181,74.28133144276242,3.855417584458456,283.38916584432826,96.12746588935345,3.7054554786960963
337,36.9357228316694,6.825450606270238,73.35954737436192,3.97410306902327,305.03252064749506,95.82847240989545,3.147596580914755
338,37.082586290855126,6.823236463629176,73.25412631725635,4.036278442689519,279.3659684752055,96.27281350488774,3.4495143434765625
339,36.88725508943921,6.83390832444751,71.89935772105311,4.162636082292696,296.82649507757463,97.38080221998797,3.367438554837974
340,36.83555592088671,6.8332114796209975,74.59765684040508,4.050607891381513,309.4118186641997,95.54616450463566,2.937055048054425
341,37.04873744229838,6.829560920403068,74.02194588877879,3.9527318723187967,301.9189773587304,97.01781439515291,3.3531666554592823
342,37.04899331422175,6.837738763394927,74.14403769598559,3.871363079233411,319.4834264478981,94.87809776998166,3.348170235051441
343,36.89861136492578,6.852312925495727,72.08793031466485,4.0940000572719155,310.25109152581774,96.00866200355779,3.3474597174984773
344,36.90579233887634,6.8469910827088265,68.81331416025752,3.8715294574249284,293.46101611674425,96.23051069978202,3.4558797282907254
345,37.04640998747153,6.797802040631002,75.29430542350738,4.127846855477232,300.2731337985144,98.22485967291406,3.4878367703066933
346,36.71038313170054,6.775921577301961,72.12232508798319,3.933561535039349,299.52629297455564,96.26519769524732,3.2438524104463347
347,36.71850724512469,6.845186398224786,71.33444847191376,4.118058207261785,284.17823236653874,94.32875652654909,4.106357366985632
348,36.856311155749516,6.798662426031691,74.42695782382799,4.023893129005928,290.59601083515645,94.52111109313874,2.8952596853984915
349,36.95731056965763,6.8210046919621465,72.23597472016174,3.9393004510557543,294.3923909302014,96.54402958634668,3.129514945765052
350,37.062181513119604,6.801597739478813,75.11987276809324,3.8980603628173873,279.63779497144066,97.11377085578991,4.8899818121117775
351,37.29507124338991,6.7884603912484,74.2140118991534,3.912909212265392,300.47493468251645,96.86545585762725,2.9910043225053853
352,37.171531924640405,6.834829254564095,74.32713864640095,3.9868316692375236,297.5092815534696,96.647570105801,2.8431226626451207
353,36.968012294007316,6.838683103206053,70.20808857759893,3.9487156496217715,283.27106098688427,97.63225959750567,3.8972383725006092
354,36.996196758419465,6.811469791985466,75.3438879707728,3.8786188591931294,304.04212865277333,95.92040877926286,2.501440073113063
355,36.799494127072435,6.770679154157102,73.42250106246772,3.918436858968237,307.1587274469096,97.34491055602683,3.4323630450137808
356,36.99629737280152,6.811075111034951,72.1414457215076,3.939857702971915,302.2703447886489,94.80798511497358,4.632912462538244
357,36.94226827221597,6.829336080108051,73.1467769346845,3.716126590558519,296.7593182479103,95.52505216706194,2.7975320389233
358,37.06454371206762,6.7914217686245175,69.28752953420336,3.97181681147887,305.9144215175186,94.61295860506819,2.5890177571306436
359,36.83455381128954,6.824167198395583,73.63730562296134,3.8250278775283193,306.80220360476693,96.1351546993302,2.8404093990211505
360,37.10386930284823,6.81969380301654,70.74125698363585,3.8046667596794252,303.0740356971969,96.35373878273366,4.049179784173493
361,37.30654778260052,6.831085829992022,70.07465942831293,3.748265565288929,291.7538774956524,96.50410149222652,4.172388359992906
362,36.97824797030863,6.821391607368283,69.71528162756422,3.7346107502132107,302.7660076551118,96.44188335288713,3.3637056015107456
363,37.08034234441979,6.799038621182369,74.96537674997984,3.775455249688771,311.95480650825476,95.44244666918827,3.9716062020005345
364,37.13802879834222,6.84193143003329,71.46147321261442,3.837097904236951,294.0337094138827,96.16975915558679,4.335127663755995
365,36.919755905622836,6.814329408539461,75.767455419833,4.100325913752657,320.9793933913243,94.85255333139425,4.543673207214913
366,37.04481849636208,6.816453909209802,71.60839707389542,3.8494120324104797,294.74369066014617,97.70322897513225,3.536832359410076
367,37.00251848015636,6.797834640818536,69.2452840848141,3.9167750106268033,300.32407013340134,96.026373927102,2.5192641411650065
368,37.019535219709766,6.80713435497617,70.40695112010268,3.9360481386506327,293.27514403993666,95.83111388095631,3.2695605387951567
369,36.845398043228904,6.797803945719462,75.09162324001389,3.9061065186215846,302.2327083592026,97.89894032844408,3.476597902532371
370,37.00490203485179,6.811541078801532,72.28820364412665,3.8822556539274005,282.57778307364725,95.05775346645076,3.570530601710805
371,37.09959965824909,6.848734169602847,71.4834254070188,3.7674706236400755,294.5395820118328,95.16441288596803,3.6160702994956404
372,37.29022872155901,6.786561977141373,72.88003645170558,4.029092754827921,289.07878799651434,95.18377967513143,4.2794472989653345
373,37.191854165217045,6.781228772042465,73.54356547233509,4.061719664363789,301.3533834789229,96.20212861830052,4.36721421334379
374,37.43063649150231,6.842423406549872,74.75479763180492,3.7097341305877314,309.94447375508906,96.6916316296376,3.6541631730376087
375,36.84653048742239,6.8083135264569625,75.39699845978585,3.772597140911362,306.4600618711455,96.98967546811784,4.299242438025909
376,37.17446412734414,6.798618545226802,71.76046270842183,3.844018965762299,276.28340639141106,98.81199531749496,3.938830683315545
377,37.03666840114767,6.832298093747921,69.80790462783591,3.7725462205089806,320.4206965292788,93.98056754579925,3.8022529864312857
378,37.437960586643534,6.798887689205262,71.61306967775344,3.916596555345586,302.95279940620867,96.82873558912442,4.233272078554982
379,36.83834034292897,6.8470201942709386,72.94056101316578,3.7901727797593385,292.23500859507,95.65286942742776,3.826126024118958
380,36.83205563156385,6.823558517426785,70.47248214757879,4.07650560678066,301.57127918990943,95.61358485111123,4.828905588548881
381,36.8801214709112,6.799741771837086,70.4656981702099,3.9760548594343597,301.7618982250269,95.57022787174613,3.0907944166027206
382,36.57522085513804,6.85214616426531,73.04757576309977,3.8752574030632214,293.33151283048437,95.27123032919204,3.5624145504539912
383,36.89484899566385,6.796385701539934,72.2426952968591,3.953698626331973,301.97916667342076,97.85452483460345,3.766740551523025
384,36.84817346768926,6.822841907440186,72.38559399082317,3.9585900424357305,293.92527712379695,97.0022973270139,4.059726345228995
385,37.03007875729524,6.81348585160813,70.78300933059985,3.7886052511941752,295.95638007309975,96.17319597855737,4.483980243551544
386,37.06835119515543,6.833034825787976,71.81919857158847,3.7603782755458037,293.13720864244914,97.491015752487,3.8478007163819217
387,37.375234167843175,6.837730223934537,70.41153371146339,3.846814306296965,285.67328710260347,94.61747103470113,3.1588851752468967
388,37.19008476763721,6.806640082981315,74.02039682224957,3.9221636124497947,301.45836470215386,94.78929486866907,4.301256948227502
389,36.88461926886752,6.790431642593076,74.2904986694475,3.846906039865342,305.8529943651634,93.93203226780531,4.267479383070983
390,36.82031706573033,6.814199442858782,68.50762427552381,3.6723003517809003,305.14883596076373,95.40058545987671,2.929070670310297
391,37.0983838343013,6.790945692604958,70.32097827961519,3.7467175556049157,308.1992525263523,96.25169852670476,3.9080979331646004
392,36.73595335859587,6.844267744950533,69.16694148981983,3.8166027136405622,303.24340210014867,96.18285857793234,3.124929084659851
393,37.36629175317087,6.806230706621655,70.83995213118621,3.8134334395674165,294.67274501783095,96.21934191105987,3.597674451248969
394,37.23588802414426,6.795693568973758,71.95312406041928,4.015254217678981,308.3966386443119,94.64894316893393,3.4885955365186
395,36.90616486957906,6.806193606117298,69.20070956060293,3.6764012057601003,286.42482460158067,96.85315474261402,4.354632349120993
396,36.65737309418182,6.775057474209405,70.23628037374937,3.862558924183588,290.9932861748752,96.27962751823901,4.018415087086092
397,37.27077447483308,6.7820677192297865,70.052085255837,3.957911310832829,290.35799928576756,96.763054281466,3.3272044996219865
398,36.97709203094948,6.825008278158888,72.4545346587979,4.03314497454228,310.8005605913931,94.12723782240994,4.420032981478671
399,37.24756326239469,6.787362114420572,72.1586886740725,3.7625602576816037,309.42788514140074,96.3214908587978,3.273097088035793
400,36.68111446824113,6.779061780346361,70.55652489332549,3.84914294527202,304.87305237044995,94.81223476008248,4.165056895235471
401,36.88012499540925,6.810233055050546,72.3336417442788,3.8539760357198642,310.71929865211797,95.59267674744864,3.6029946653542217
402,37.001048739943634,6.822714083093261,70.86663983082546,3.813548173155329,291.20717217588015,96.51436489863639,3.8371614587347405
403,37.009396118752946,6.812879066213301,71.3966897793479,3.7811154798760693,303.4859511986098,96.06109360625591,4.282135374019192
404,36.90998690570415,6.817920953716117,75.26690418059708,3.831597538950005,298.74825571616833,95.10846002022068,4.3007246995297645
405,37.1245699864695,6.782364098228611,74.5809221035807,3.5317753914780314,308.4688210388491,95.95627315618442,4.71848453677798
406,36.78647591412348,6.768563786665163,69.2808375261448,3.8502069490062634,298.84775767447803,94.40846468475635,4.018873150164274
407,36.971524102995744,6.82652667303911,73.51946483575834,3.7916177903661965,296.1505711158992,97.0802673958983,4.223225431481671
408,37.02405912634238,6.789546403223158,73.46279310898319,3.7537525103221734,305.4090851856099,95.71471598050375,3.8611313387978377
409,37.10288776681175,6.790483339670899,69.52347342249476,3.9776862195719556,308.76169167191233,97.02854994425532,4.180994941311399
410,37.14232297561778,6.821563882836981,73.43755528750972,3.702506598120945,293.316548051532,95.37346831290397,4.319743024004255
411,36.775071581632425,6.805624600188013,74.85586383682511,3.726692401093497,299.38924328647624,95.36642401159342,4.0608450762728125
412,36.69317716585287,6.803117755441631,69.51491038751118,3.9631553302204736,289.4155936635835,95.11581321336215,3.2181247579537517
413,37.2555353643797,6.836800046898022,69.90499435797146,3.6777938695150145,275.0193898250706,96.74617393169308,4.2957354481654475
414,37.06646280239592,6.780129635392397,73.755322933687,3.702988471706346,302.0045963141373,95.15056884267152,4.322280738677728
415,36.850302692688686,6.811056802561625,72.2429906216513,3.740297457656915,306.0890535625463,96.49459543241517,3.8099132618260247
416,37.310230395104504,6.793140262497942,72.78295255047905,3.8360734482129546,302.62066809086724,95.4575476023307,3.517806481963743
417,37.023134926858575,6.796871845577265,72.34117843280099,3.769780250735331,280.5043828224563,93.85403670010838,4.907939575251983
418,37.23585943681277,6.821569368528251,72.42139184185629,3.616737465284774,296.49150569923523,95.24968593221352,4.4257227554472
419,37.01350369628202,6.800656715125792,68.96705574337784,3.689783143687281,277.8165223994892,94.63089178563716,4.075459484539145
420,37.4121495849764,6.800765921580993,73.69463541324289,3.679264556678779,313.69701107654186,95.83390272368233,3.6314835584262566
421,37.35106816848864,6.810950146746197,73.91917998485555,3.7292778954776957,289.13945417881916,94.59959226432552,3.799092585789327
422,36.95020717030418,6.781700945409142,71.10121851186395,3.7765843658629827,312.554036094599,96.70597510071462,4.871295198393115
423,37.19431419019087,6.77171580665322,71.45304610037226,3.772820575588797,309.4586964368415,95.67892413964697,4.2988309704340235
424,37.12907518991703,6.76710381611958,68.45778499488856,3.5503988245951597,290.9940964746394,95.58240400524127,3.964706466499647
425,37.27372631150647,6.74817286821248,72.52850951203567,3.831394098756085,288.67215048732254,96.40589213778759,4.504844615612328
426,36.80701530788398,6.828124142598806,72.62411488342829,3.747256884599662,303.5037021638634,96.70390693407586,3.852800906276838
427,37.137210291999686,6.7644358326855665,71.33561796600137,3.857453204759391,291.5567596281693,95.70990124823035,5.02042151514019
428,37.21168489736992,6.781574927528284,73.688706719741,3.760419832729067,301.0248464215821,94.9487997004507,4.9564002674483625
429,36.648252102715375,6.779963734002221,70.75184553804012,3.8231322957735765,295.1717240919308,93.93603038388787,4.056712964398612
430,36.76334829746685,6.791148133956182,72.52921185178721,3.7566545311450126,282.1884158553437,95.01395024296482,3.9856648764845697
431,36.59215356444798,6.800814744250786,69.34067132261576,3.8416225756202746,277.6953198087554,95.07278775335203,3.0009334006538606
432,36.94611863311109,6.801209469767195,71.31289569825152,3.7562250636017778,302.266842484946,95.7870574529923,3.5792096142243164
433,37.14350845115919,6.771838451228621,70.99129148419433,3.6912084753557095,294.38442253669376,95.32485311886198,3.660265112521122
434,37.300471410419206,6.779657565724272,71.77061584408187,3.9252434720446883,294.4691018308587,96.34793297205142,4.407595170493693
435,37.01481895608396,6.788151599009765,70.56094614233328,3.7839037122279895,306.95863839093784,95.03701672872931,4.186883147779321
436,37.32572310911426,6.777026177476329,71.01705480865667,3.7493744421004416,311.7344227663244,95.58295883314706,3.68733225629238
437,36.72397970835702,6.8136469115204,72.91209434288302,3.5613695583461666,297.2745527863819,96.81398744319688,4.229417978767722
438,36.65932351212897,6.790819499032764,70.36647152552356,3.557169238253646,296.5940129309014,95.96182521395497,4.632668573823674
439,36.988890460220674,6.795197555720996,68.00684579852265,3.712271548214185,305.00143033113886,95.54996245831144,4.653919674957793
440,37.07681308978786,6.793257625373348,74.69916780841085,3.694552119776824,286.43064430300427,94.99805555806482,3.4501648595705596
441,36.99346105038118,6.8029694771497065,73.94290815738098,3.6155877434991686,302.23153054747695,94.95676860328503,4.345868259758085
442,36.58651157999203,6.782620431174074,68.57547460978876,3.688098269961206,305.51885971822156,94.72938674704805,3.728329611514195
443,36.982175992097446,6.752563361040883,72.51941561049038,3.82986269280436,306.8023020841763,95.02899313421709,4.880864348570137
444,36.73910609989903,6.785993759035052,70.11405045889732,3.73754024745503,280.63247297497537,96.31566583874432,4.83207320817675
445,37.13393450976601,6.764472862124164,71.62697443066212,3.550899149024726,292.3864473019106,95.32811172870773,4.000986386837771
446,37.07331964921937,6.766427666365005,71.66844825802698,3.6508491172857056,291.21736747176533,94.19022693061878,4.0769773987998
447,36.81202404273453,6.788227280375103,70.59118439936736,3.5785033519147436,300.99886954409214,97.29816929305979,4.239366474750846
448,36.89722661653266,6.800765661428673,69.4724686688272,3.6172300083591438,304.80744579767986,95.83996519114515,3.3536033026343306
449,36.78815729562221,6.775925431534722,69.63891789536748,3.6116384334370357,314.9671040744598,94.10305659948683,4.657984086720289
450,36.987464180545366,6.78117666025198,69.16761616903752,3.6022354417395994,295.05034519631926,95.05815107275917,4.363577726829934
451,37.19102846410025,6.808544298892705,69.31635558353912,3.5214864628026605,295.02427501690784,95.6008863828284,4.9950875412839295
452,36.802854790732894,6.7788150635897715,70.82564341990128,3.631234531848181,311.4967201887875,97.18459209329738,3.970795391018724
453,37.10080930310357,6.8255336622836085,69.5084800217785,3.584939236315269,302.9657693853031,94.36188754174113,4.220438525875035
454,36.89394847632551,6.78431019291263,72.28410413142524,3.345055130999773,312.6765151118797,96.43604071935594,3.7867373709804424
455,36.84142543354753,6.7372847448168836,73.87449231067185,3.840297202450166,302.88728003009834,96.84948642697235,4.047854718252873
456,36.97859392800909,6.787066832422091,69.7198935172599,3.7408769654216667,288.4288338128673,94.81134569492542,3.9690090019658912
457,36.792951535516124,6.779123167697655,71.33880900107076,3.5913699275075004,286.66871645222193,95.15248638113977,5.067986839423223
458,36.88927013893056,6.796795055081655,71.83937022060587,3.6278819049740596,284.4848775094107,94.38369075262624,4.2308690756243035
459,36.76042442148223,6.7839636270254,71.76400454183855,3.505834565268244,306.6205183475847,95.20653885891969,4.652087842372307
460,37.39294502658328,6.767230880320324,70.95191053583217,3.7895722877810867,311.8859682308701,95.36341002565707,4.409618298069098
461,37.00705271039435,6.745014035274212,72.26536483671944,3.806728869477311,318.4936214138638,96.04964999808237,3.975267366993594
462,36.860054898401486,6.764819534854279,71.72449790536132,3.6296693728246523,308.4310533232324,96.47018347102045,4.535849788414179
463,37.04279598214684,6.751489590915814,68.2646751553454,3.713353064418534,311.62838577534984,94.62190393537836,4.929551665931797
464,36.977534390061834,6.756389531003905,72.45831212877854,3.625528677893392,294.19983667346315,93.39267493577401,4.036120303728324
465,36.95580608009335,6.779271568088412,72.47458167453348,3.471327456112407,288.43584183256144,95.32875522072375,5.054556395365689
466,37.12283334000868,6.800398090087029,69.15342779164284,3.5608176631036343,308.50079332417556,95.63353752996865,4.235139539261152
467,37.15150154200946,6.77439343059646,70.7358756708952,3.612192796677196,304.17680752239403,95.57941768768504,4.42850803696358
468,36.893899770477894,6.742082338759296,72.00665798562214,3.5505452281256558,301.07444374340895,94.99332675249094,4.945341561505024
469,36.884836351871066,6.774392053364403,70.20137236084128,3.5711346722564965,303.8737148063299,95.43475209966394,4.358281921390256
470,36.94498966056967,6.788932629732913,72.74595609553202,3.5808600442490883,303.23185482458206,96.81544480835224,4.718787429667933
471,36.53961576705289,6.752304341913613,75.30774498923871,3.5789121502134535,312.8381685985356,95.67173416896252,4.5526545856059535
472,36.69696178756029,6.761319656666542,68.98802793473004,3.5892258490497486,312.94985584816953,94.90663157499692,4.784684003351909
473,37.2733748534889,6.763793763894584,67.77791079369244,3.4749394933603397,305.44220352340346,94.769802182904,3.5396304472382516
474,37.32899354270025,6.747302033738355,71.12763719120974,3.5062983850872067,308.4580287256293,95.09014764232228,3.8251590923959586
